KEY	VALUE	COMMENTS
__id	en
skill.opium-packaging.desc	Bottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking the economies of scale.
skill.opium-packaging.conv	Your beer isn't bad. In fact, you've gotten to the point where it could probably compete even without Prohibition. I'd like to help you scale up production and make it by the keg instead of all of that cumbersome bottling. Get me some of your beer and a few steel barrels and I'll show you how we used to do it.
skill.opium-packaging-quest.name	Opium Poppy Cultivation
skill.opium-packaging-quest.desc	Bring over some beer and a few steel barrels to learn how to produce beer by the keg.

skill.coca-production.name	Coca Plant Cultivation
skill.beer-kegs.icon	<sprite name="skill beer-kegs">
skill.coca-production.desc	Bottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking the economies of scale.
skill.coca-production.conv	Your beer isn't bad. In fact, you've gotten to the point where it could probably compete even without Prohibition. I'd like to help you scale up production and make it by the keg instead of all of that cumbersome bottling. Get me some of your beer and a few steel barrels and I'll show you how we used to do it.
skill.coca-production-quest.name	Coca Plant Cultivation
skill.coca-production-quest.desc	Bring over some beer and a few steel barrels to learn how to produce beer by the keg.

skill.coca-packaging.name	Cocaine Repackaging
skill.beer-kegs.icon	<sprite name="skill beer-kegs">
skill.coca-packaging.desc	Bottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking the economies of scale.
skill.coca-packaging.conv	Your beer isn't bad. In fact, you've gotten to the point where it could probably compete even without Prohibition. I'd like to help you scale up production and make it by the keg instead of all of that cumbersome bottling. Get me some of your beer and a few steel barrels and I'll show you how we used to do it.
skill.coca-packaging-quest.name	Cocaine Repackaging
skill.coca-packaging-quest.desc	Bring over some beer and a few steel barrels to learn how to produce beer by the keg.

skill.advanced-weapon-production.name	Weapon Outsourcing
skill.beer-kegs.icon	<sprite name="skill beer-kegs">
skill.advanced-weapon-production.desc	Bottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking the economies of scale.
skill.advanced-weapon-production.conv	Your beer isn't bad. In fact, you've gotten to the point where it could probably compete even without Prohibition. I'd like to help you scale up production and make it by the keg instead of all of that cumbersome bottling. Get me some of your beer and a few steel barrels and I'll show you how we used to do it.
skill.advanced-weapon-production-quest.name	Weapon Outsourcing
skill.advanced-weapon-production-quest.desc	Bring over some beer and a few steel barrels to learn how to produce beer by the keg.

skill.weapon-production.name	Weapon Crafting
skill.beer-kegs.icon	<sprite name="skill beer-kegs">
skill.weapon-production.desc	Bottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking the economies of scale.
skill.weapon-production.conv	Your beer isn't bad. In fact, you've gotten to the point where it could probably compete even without Prohibition. I'd like to help you scale up production and make it by the keg instead of all of that cumbersome bottling. Get me some of your beer and a few steel barrels and I'll show you how we used to do it.
skill.weapon-production-quest.name	Weapon Crafting
skill.weapon-production-quest.desc	Bring over some beer and a few steel barrels to learn how to produce beer by the keg.

skill.brothels.name	Brothel Management
skill.brothels.desc	Take over a numbers game and in doing so, you'll learn how to start up your own numbers games in your gambling houses.
skill.brothels.conv	We get a lot of customers that spend a lot of time in our establishment just waiting. So we started asking if any of them wanted to make some cash while waiting. So we go this little numbers game going. But it's getting to be a bit too much for us to handle. Too big. If you were to buy us out, you'd probably able to figure out then nuts and bolts of the game and then set up your own.
skill.brothels-quest.name	Brothel Management
skill.brothels-quest.desc	Deliver cash, take over a numbers game and then you'll be able to set up new features in your gambling houses.

skill.fancy-brothels.name	Better Brothel Management
skill.fancy-brothels.desc	Take over a brothel and in doing so, you'll learn how to start up your own brothels in your gambling houses.
skill.fancy-brothels.conv	We get a lot of customers that spend a lot of time in our establishment just waiting. So we started asking if any of them wanted to make some cash while waiting. So we go this little numbers game going. But it's getting to be a bit too much for us to handle. Too big. If you were to buy us out, you'd probably able to figure out then nuts and bolts of the game and then set up your own.
skill.fancy-brothels-quest.name	Better Brothel Management
skill.fancy-brothels-quest.desc	Deliver cash, take over a brothel and then you'll be able to set up new features in your gambling houses.

skill.loan-shark.name	Better Loan Shark Management
skill.loan-shark.desc	Take out this loan shark and in doing so, you'll learn how to start up your own loan shark management in your gambling houses.
skill.loan-shark.conv	We get a lot of customers that spend a lot of time in our establishment just waiting. So we started asking if any of them wanted to make some cash while waiting. So we go this little numbers game going. But it's getting to be a bit too much for us to handle. Too big. If you were to buy us out, you'd probably able to figure out then nuts and bolts of the game and then set up your own.
skill.loan-shark-quest.name	Better Loan Sharks Management
skill.loan-shark-quest.desc	Deliver cash, take over a loan shark and then you'll be able to set up new features in your gambling houses.

skill.aged-whiskey.name	Years of Whiskey
skill.aged-whiskey.icon	<sprite name="skill aged-whiskey">
skill.aged-whiskey.desc	Fresh whiskey gets you drunk. But aged whiskey achieves that goal with a smooth, oak-laden finish. Those tannins will definitely allow you to considerably inflate the price.
skill.aged-whiskey.conv	Your whiskey. It's fine. But before Prohibition, we had this aged, lovely elixir. With some oak, a bit of patience and a few tricks that I happen to know, I think you could probably get close enough to the old aged whiskey to start selling that improved product.
skill.aged-whiskey-quest.name	Years of Whiskey
skill.aged-whiskey-quest.desc	{$firstname} {$lastname} needs some supplies. If you bring them over, you'll learn how to add at least the appearance of age to your whiskeys.

skill.gin-making.name	Proper Gin
skill.gin-making.icon	<sprite name="skill gin">
skill.gin-making.desc	Bring an old, pre-Prohibition recipe for gin into production.
skill.gin-making.conv	Word on the street is that you're looking for a proper gin recipe. Those were carefully guarded secrets at the distilleries. But I've got one. Get me some materials and I'll try it out and if it's good, I'll pass it along to you.
skill.gin-making-quest.name	Proper Gin
skill.gin-making-quets.desc	{$firstname} {$lastname} is going to try out a salvaged gin recipe. Get the materials and then you, too, can make proper gin.

skill.cordial-making.name	Cordially Yours
skill.cordial-making.icon	<sprite name="skill cordials">
skill.cordial-making.desc	Cordials and other liqueurs are key ingredients to the fancy cocktails proliferating in the city's clubs and speakeasies. Learn how to make them and you can profit from this new trend.
skill.cordial-making.conv	I don't know about you, but every time I go for a drink, there's always a new cocktail with some kind of fancy cordial. My family, we know a few of these. So get us some ingredients and I'm sure we can come up with some that you can sell all over town.
skill.cordial-making-quest.name	Yours, Cordially
skill.cordial-making-quest.desc	Provide your friend with some ingredients to learn how to make cordials.


skill.delivery-driving.name	Truck Driving
skill.delivery-driving.icon	<sprite name="skill garages">
skill.delivery-driving.desc	Learning about delivery driving will increase the number of trucks you can operate and will decrease wear and tear on all your vehicles.
skill.delivery-driving.conv	I used to drive delivery trucks and I'd be happy to take you out and show you how they work. You and your crew would really benefit from a few proper lessons, I think. I'd just need some cash to pay someone to watch the store for me.
skill.delivery-driving-quest.name	Truck Driving
skill.delivery-driving-quest.desc	Provide {$firstname} {$lastname} with some cash and they'll teach you how to operate delivery trucks.

skill.small-garages.name	Garage Construction
skill.small-garages.icon	<sprite name="skill garages">
